"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"5331","CHEMBL2236792","Cc1cccc(CSc2nc(-c3ccc(Br)cc3)c(C#N)c(=O)[nH]2)c1","'='","11220.18","CHEMBL3046041",1.122018e-05,4.95000017584459,"inactive"
"5341","CHEMBL2236429","N#Cc1c(-c2ccc(Cl)cc2Cl)nc(SCc2ccc(OC(F)(F)F)cc2)[nH]c1=O","'='","11220.18","CHEMBL3046041",1.122018e-05,4.95000017584459,"inactive"
"5351","CHEMBL2236437","COc1cc(CSc2nc(-c3cccc(C(F)(F)F)c3)c(C#N)c(=O)[nH]2)cc(OC)c1","'='","11220.18","CHEMBL3046041",1.122018e-05,4.95000017584459,"inactive"
"5361","CHEMBL213078","COc1ccc(-c2nc3cc(C(=O)O)ccc3n2C2CCCCC2)cc1","'='","11200.0","CHEMBL1146030",1.12e-05,4.95078197732982,"inactive"
"5371","CHEMBL1450458","CC1CCCCC1NC(=O)COC(=O)c1c2c(nc3ccccc13)/C(=C/c1ccco1)CC2","'='","11103.0","CHEMBL1201862",1.1103e-05,4.95455966018523,"inactive"
"5381","CHEMBL1595235","C=CCSC1=N/C(=C\C=C\c2ccco2)C(=O)S1","'='","11040.0","CHEMBL1201862",1.104e-05,4.95703092660682,"inactive"
"5391","CHEMBL310787","COC(=O)c1ccccc1S(=O)(=O)NC(=O)CC(NC(=O)c1ccc2nc(Cc3nc4ccccc4[nH]3)n(C)c2c1)C(=O)O","'='","11000.0","CHEMBL1133939",1.1e-05,4.95860731484177,"inactive"
"5401","CHEMBL323107","COc1ccc2c(O[C@@H]3C[C@@H](C(=O)NC(CC(F)F)C(=O)NCCc4ccc(C(=O)O)cc4)N(C(=O)[C@@H](O)C(C)C)C3)cc(-c3ccccc3)nc2c1","'='","11000.0","CHEMBL1136161",1.1e-05,4.95860731484177,"inactive"
"5412","CHEMBL372777","O=C1C(Cc2ccc(Cl)c(Cl)c2)SC(=S)N1NS(=O)(=O)c1ccccc1","'='","11000.0","CHEMBL1149391",1.1e-05,4.95860731484177,"inactive"
"5421","CHEMBL366966","O=C(O)C(=O)CC(=O)c1cccc(NC(=O)c2ccccc2)c1","'='","11000.0","CHEMBL1139456",1.1e-05,4.95860731484177,"inactive"
"5431","CHEMBL26052","O=C(O)[C@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1","'='","11000.0","CHEMBL1144916",1.1e-05,4.95860731484177,"inactive"
"5441","CHEMBL283833","O=C(O)[C@H](Cc1ccccc1)N(Cc1cccnc1)C(=O)c1ccc(Cl)cc1Cl","'='","11000.0","CHEMBL1144916",1.1e-05,4.95860731484177,"inactive"
"5451","CHEMBL425915","O=C(O)/C(=C/c1cccc(-c2ccccc2Cl)n1)NC(=O)c1ccccc1","'='","11000.0","CHEMBL1140265",1.1e-05,4.95860731484177,"inactive"
"5461","CHEMBL381166","C=CCC1(C(=O)O)CCc2c1[nH]c1c(C)ccc(C#N)c21","'='","11000.0","CHEMBL1147645",1.1e-05,4.95860731484177,"inactive"
"5471","CHEMBL2236455","CCCCCSc1nc(-c2ccc(Br)cc2)c(C#N)c(=O)[nH]1","'='","10964.78","CHEMBL3046041",1.096478e-05,4.96000007768865,"inactive"
"5481","CHEMBL3936639","CNC(=O)c1c(-c2ccc(F)cc2)oc2ccc(-c3ccc4c(n3)C(=O)N(Cc3ccc(F)cc3)CO4)cc12","'='","10430.0","CHEMBL3886778",1.043e-05,4.98171569157347,"inactive"
"5491","CHEMBL3121384","Nc1nc2c(ncn2[C@@H]2O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@]23CCO3)c(=O)[nH]1","'='","10400.0","CHEMBL3120143",1.04e-05,4.98296666070122,"inactive"
"5501","CHEMBL180626","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1NCc1ccc(Br)cc1","'='","10360.0","CHEMBL1142034",1.036e-05,4.98464024459079,"inactive"
"1414","CHEMBL76181","CCC[C@H](NC(=O)[C@@H]1C[C@@H](CCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)O","'='","10000.0","CHEMBL1133484",1e-05,5,"intermediate"
"2100","CHEMBL439547","CC(C)C[C@H](NC(=O)C1Cc2ccc(OCC(=O)O)cc2N1)C(=O)NC(CC(F)F)C(=O)C(=O)O","'='","10000.0","CHEMBL1149267",1e-05,5,"intermediate"
"3100","CHEMBL2370196","CCC[C@@H](C=O)NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C","'='","10000.0","CHEMBL1130603",1e-05,5,"intermediate"
"4100","CHEMBL185085","COC(=O)N(CCC(=O)O)C(=O)c1c(Br)ccc2c(C(F)(F)F)c(OC)ccc12","'>'","10000.0","CHEMBL1137155",1e-05,5,"intermediate"
"5100","CHEMBL183281","O=C(O)c1csc(N(C(=O)c2ccc(Oc3ccccc3)cc2)C2CCCCC2)n1","'='","10000.0","CHEMBL1144458",1e-05,5,"intermediate"
"6100","CHEMBL380960","Cc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1","'='","10000.0","CHEMBL1149391",1e-05,5,"intermediate"
"7100","CHEMBL426227","O=C(O)c1ccc2c(c1)nc(-c1ncc[nH]1)n2C1CCCCC1","'='","10000.0","CHEMBL1149223",1e-05,5,"intermediate"
"8100","CHEMBL2373970","O=C(O)CN1C[C@@]23C4=C5c6c7c8c9c(c%10c%11c%12c%13c%14c%15c%16c%17c%18c%19c%20c%21c%22c%23c(c6c6c8c8c%24c9c%11c9c(c%16%12)c%17c%11c%19c%12c%21c%23c6c8c%12c%11c9%24)[C@@H]5[C@@H]5C=%22[C@H]6c8c(c-%14c(c4c85)[C@@H]2[C@H]%13%10)[C@H]%15[C@@H]%18[C@@H]%206)[C@]73[C@@H]1C(=O)O","'>'","10000.0","CHEMBL1144363",1e-05,5,"intermediate"
"9100","CHEMBL377721","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccc([N+](=O)[O-])cc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"1074","CHEMBL383418","NC(=O)CCCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"11100","CHEMBL177410","CCCCOc1ccccc1C(=O)CC(=O)C(=O)O","'='","10000.0","CHEMBL1139456",1e-05,5,"intermediate"
"12100","CHEMBL2236451","CC(C)c1ccc(-c2nc(SCc3ccc(OC(F)(F)F)cc3)[nH]c(=O)c2C#N)cc1","'='","10000.0","CHEMBL3046041",1e-05,5,"intermediate"
"13100","CHEMBL201823","CC(=O)Nc1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"1415","CHEMBL201256","O=S1(=O)N=C(c2c(O)nc3ccccc3c2O)Nc2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"1510","CHEMBL2236422","CC(C)c1ccc(-c2nc(SCc3cccc([N+](=O)[O-])c3)[nH]c(=O)c2C#N)cc1","'='","10000.0","CHEMBL3046041",1e-05,5,"intermediate"
"1610","CHEMBL2236416","N#Cc1c(-c2ccc(Br)cc2)nc(SCc2ccccc2Br)[nH]c1=O","'='","10000.0","CHEMBL3046041",1e-05,5,"intermediate"
"1710","CHEMBL202195","CCCCn1c(=O)c(-c2nc3ccccc3[nH]2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"1810","CHEMBL379210","CCCC1(C(=O)O)CCCc2c1[nH]c1c(F)ccc(C#N)c21","'='","10000.0","CHEMBL1147645",1e-05,5,"intermediate"
"1910","CHEMBL202326","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccc(Cl)cc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2010","CHEMBL202987","O=c1c(-c2nc(O)c3ccccc3n2)c(O)c2cc(F)ccc2n1CCC1CC1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2110","CHEMBL202304","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cccc([N+](=O)[O-])c21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2210","CHEMBL202375","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCc1ccsc1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2310","CHEMBL201635","NCCCCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2410","CHEMBL201928","CN(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2510","CHEMBL201555","C=CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2610","CHEMBL202448","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)cc2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2710","CHEMBL201350","CC(C)(C)c1ccc(Cn2c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c3ccccc32)cc1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2810","CHEMBL377075","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1-c1ccccc1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"2910","CHEMBL201770","O=C(O)CCCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"30","CHEMBL201435","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCc1ccccc1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3110","CHEMBL184121","COc1ccc2ccccc2c1C(=O)NC(CC(=O)O)C(=O)O","'>'","10000.0","CHEMBL1137155",1e-05,5,"intermediate"
"3210","CHEMBL202587","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccc(C(=O)O)cc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3310","CHEMBL383449","CCOC(=O)c1ccc2c(c1)c(O)c(C1=NS(=O)(=O)c3ccccc3N1)c(=O)n2CCC(C)C","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3410","CHEMBL182281","CCCCC(CC)CNc1ncnc2nc(-c3ccc(F)cc3)c(-c3ccc(F)cc3)nc12","'='","10000.0","CHEMBL1144286",1e-05,5,"intermediate"
"3510","CHEMBL201606","CCOC(=O)CCCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3610","CHEMBL201601","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(I)ccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3710","CHEMBL201457","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCc1cccs1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3810","CHEMBL201722","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccc(/C=C/C(N)=O)cc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"3910","CHEMBL202449","CC(C)CCn1cc(C2=NS(=O)(=O)c3ccccc3N2)c(=O)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4010","CHEMBL386710","CN1CCOCC1c1nc(C(=O)NCc2ccc(F)cc2)c(O)c(=O)n1C","'>'","10000.0","CHEMBL1137317",1e-05,5,"intermediate"
"4110","CHEMBL386515","CN(C)C(C)(C)c1nc(O)c(O)c(C(=O)NCc2ccc(F)cc2)n1","'>'","10000.0","CHEMBL1137317",1e-05,5,"intermediate"
"4210","CHEMBL201634","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCN1CCCC1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4310","CHEMBL201336","CN(C)C(=O)Cn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2cc(F)ccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4410","CHEMBL4243096","CN(C)S(=O)(=O)NC(=O)c1ccc2c(C3CCCCC3)c(-c3ccccc3)n3c2c1OCC3","'<'","10000.0","CHEMBL4229386",1e-05,5,"intermediate"
"4510","CHEMBL202423","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(N)c2ccccc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4610","CHEMBL201912","CCOC(=O)c1ccc2c(O)c(C3=NS(=O)(=O)c4ccccc4N3)c(=O)n(CCC(C)C)c2c1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4710","CHEMBL202261","CC(C)CCn1c(=O)c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccc(Br)cc21","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4810","CHEMBL201231","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1Cc1ccccc1[N+](=O)[O-]","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"4910","CHEMBL380341","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCCc1ccccc1","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"5010","CHEMBL201360","O=c1c(C2=NS(=O)(=O)c3ccccc3N2)c(O)c2ccccc2n1CCO","'>'","10000.0","CHEMBL1148625",1e-05,5,"intermediate"
"5110","CHEMBL201876","CC(C)CCn1c(=O)n(C2=NS(=O)(=O)c3ccccc3N2)c(=O)c2ccccc21","'='","9940.0","CHEMBL1148625",9.94e-06,5.00261361560269,"intermediate"
"5210","CHEMBL4212616","CC#C[C@@]1(F)[C@H](O)[C@@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O[C@H]1n1ccc(=O)[nH]c1=O.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC.CCN(CC)CC","'='","9900.0","CHEMBL4177623",9.9e-06,5.00436480540245,"intermediate"
"5310","CHEMBL365185","O=C(O)C(=O)/C=C(\O)c1sccc1Cc1cccc(F)c1","'='","9900.0","CHEMBL1140440",9.9e-06,5.00436480540245,"intermediate"
"5410","CHEMBL213199","COc1ccc(CCC2(C3CCCC3)CC(=O)CC(=O)O2)cc1","'='","9700.0","CHEMBL1149470",9.7e-06,5.01322826573375,"intermediate"
"5510","CHEMBL183772","Cc1ccc(CNc2ncnc3nc(-c4ccc(F)cc4)c(-c4ccc(F)cc4)nc23)cc1","'='","9600.0","CHEMBL1144286",9.6e-06,5.01772876696043,"intermediate"
"5610","CHEMBL1545427","COc1ccc(N2C(=O)NC(=O)/C(=C/c3ccc([N+](=O)[O-])s3)C2=O)cc1","'='","9418.0","CHEMBL1201862",9.418e-06,5.0260413138933,"intermediate"
"5710","CHEMBL370081","CCc1ccccc1Oc1ccc(/C=C(\NC(=O)c2ccccc2)C(=O)O)cc1","'='","9400.0","CHEMBL1140265",9.4e-06,5.0268721464003,"intermediate"
"5810","CHEMBL206458","O=C(O)c1nc(-c2cc([N+](=O)[O-])cs2)nc(O)c1O","'='","9400.0","CHEMBL1138187",9.4e-06,5.0268721464003,"intermediate"
"5910","CHEMBL2370171","CCC[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)OCc1ccccc1","'='","9300.0","CHEMBL1130603",9.3e-06,5.03151705144607,"intermediate"
"6010","CHEMBL1529115","Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1","'='","9230.0","CHEMBL1201862",9.23e-06,5.03479829897409,"intermediate"
"6110","CHEMBL116398","CC(C)COC(=O)NC(CCC(=O)O)C(=O)N[C@@H](CC(C)C)C(=O)NC(CS)C(=O)NCCc1cccc(C(=O)O)c1","'='","9200.0","CHEMBL1145951",9.2e-06,5.03621217265444,"intermediate"
"6210","CHEMBL2236446","N#Cc1c(-c2ccccc2C(F)(F)F)nc(SCc2ccc(OC(F)(F)F)cc2)[nH]c1=O","'='","9200.0","CHEMBL3046041",9.2e-06,5.03621217265444,"intermediate"
"6310","CHEMBL1549566","Cc1ccc(C(=O)/C=C/c2cc(Br)cc(Br)c2O)o1","'='","9141.0","CHEMBL1201862",9.141e-06,5.03900629105766,"intermediate"
"6410","CHEMBL279214","O=C(O)[C@H](Cc1ccccc1)N(Cc1ccc(Br)cc1)C(=O)c1ccc(Cl)cc1Cl","'='","9100.0","CHEMBL1144916",9.1e-06,5.04095860767891,"intermediate"
"6510","CHEMBL1486503","CC1=CN2C(=N)/C(=C/c3ccc([N+](=O)[O-])o3)C(=O)N=C2S1","'='","9084.0","CHEMBL1201862",9.084e-06,5.0417228744523,"intermediate"
"6610","CHEMBL307059","Cn1c(Cc2nc3cc(C(N)=O)ccc3[nH]2)nc2ccc(C(=O)NC(Cc3ccc(C(=O)O)c(OCC(=O)O)c3)C(=O)O)cc21","'='","9000.0","CHEMBL1133939",9e-06,5.04575749056067,"intermediate"
"6710","CHEMBL1581396","CNc1ccc(Br)cc(C(=O)/C=C/c2cccc(OC)c2)c1=O","'='","8970.0","CHEMBL1201862",8.97e-06,5.04720755695591,"intermediate"
"6810","CHEMBL188238","CC[C@H](NC(=O)[C@H](CC1CCCCC1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)c1cnccn1)[C@@H](C)CC)C(=O)C(=O)NCC(=O)NS(=O)(=O)c1ccccc1","'='","8900.0","CHEMBL1140365",8.9e-06,5.05060999335509,"intermediate"
"6910","CHEMBL1375490","Cc1cc(O)c(C(=O)/C=C/c2c(F)c(F)c(F)c(F)c2F)c(=O)o1","'='","8845.0","CHEMBL1201862",8.845e-06,5.05330216275426,"intermediate"
"7010","CHEMBL1504875","Cc1ccc(C(CCN(Cc2ccccc2)C(=O)c2ccco2)c2ccco2)cc1","'='","8824.0","CHEMBL1201862",8.824e-06,5.05433450056787,"intermediate"
"7110","CHEMBL3617579","O=C(NCCCc1ccccc1)c1nc2ccccc2c(=O)n1O","'='","8800.0","CHEMBL4602603",8.8e-06,5.05551732784983,"intermediate"
"7210","CHEMBL480329","Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)C[C@H]1O","'='","8800.0","CHEMBL1155141",8.8e-06,5.05551732784983,"intermediate"
"7310","CHEMBL2236433","N#Cc1c(-c2ccc(Br)cc2)nc(SCc2ccc(OC(F)(F)F)cc2)[nH]c1=O","'='","8709.64","CHEMBL3046041",8.70964e-06,5.05999979553707,"intermediate"
"7410","CHEMBL2236436","Cc1cccc(-c2nc(SCc3ccc(OC(F)(F)F)cc3)[nH]c(=O)c2C#N)c1","'='","8709.64","CHEMBL3046041",8.70964e-06,5.05999979553707,"intermediate"
"7510","CHEMBL383540","Cn1c(-c2sccc2[N+](=O)[O-])nc(C(=O)O)c(O)c1=O","'='","8700.0","CHEMBL1138187",8.7e-06,5.06048074738138,"intermediate"
"7610","CHEMBL370326","O=C(O)/C(=C/c1ccc(-c2cccc(C(F)(F)F)c2)o1)NC(=O)c1ccccc1","'='","8700.0","CHEMBL1140265",8.7e-06,5.06048074738138,"intermediate"
"7710","CHEMBL1566266","Cc1ccccc1NC(=O)CSc1nnc(-c2ccco2)c(-c2ccco2)n1","'='","8623.0","CHEMBL1201862",8.623e-06,5.06434161389937,"intermediate"
"7810","CHEMBL278580","O=C(O)[C@@H](Cc1ccccc1)N(Cc1cccc(Br)c1)C(=O)c1ccc(Cl)cc1Cl","'='","8600.0","CHEMBL1144916",8.6e-06,5.06550154875643,"intermediate"
"7910","CHEMBL278785","O=C(O)[C@H](Cc1ccccc1)N(Cc1ccc(-c2cc3ccccc3o2)s1)C(=O)c1ccc(Cl)cc1Cl","'='","8600.0","CHEMBL1144916",8.6e-06,5.06550154875643,"intermediate"
"8010","CHEMBL180773","COc1ccccc1Oc1ccc(C(=O)N(c2ncc(C(=O)O)s2)C2CCCCC2)cc1","'='","8500.0","CHEMBL1144458",8.5e-06,5.07058107428571,"intermediate"
"8110","CHEMBL180190","COc1ccccc1COc1ccc(C(=O)N(c2ncc(C(=O)O)s2)C2CCCCC2)cc1","'='","8500.0","CHEMBL1144458",8.5e-06,5.07058107428571,"intermediate"
"8210","CHEMBL1378059","CCC(C(=O)O)n1nnc(-c2ccc(-c3ccc(OC)cc3)cc2)n1","'='","8422.0","CHEMBL1201862",8.422e-06,5.07458476291575,"intermediate"
"8310","CHEMBL3301645","CCCN(NC(=O)[C@@H]1C[C@@H](OCc2ccccc2)CN1C(=O)[C@@H](NC(=O)[C@@H](NC(=O)[C@@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(C)=O)[C@@H](C)CC)C(C)C)C(=O)N(C)Cc1ccccc1","'='","8400.0","CHEMBL1148367",8.4e-06,5.07572071393812,"intermediate"
"8410","CHEMBL196012","O=C(O)C(=O)/C=C(\O)c1ccccc1Cc1ccc(F)cc1","'='","8300.0","CHEMBL1140440",8.3e-06,5.08092190762393,"intermediate"
"8510","CHEMBL1991888","Oc1c(Cl)cc(Cl)cc1/C=N/NC(=S)NC1CC2C=CC1C2","'='","8210.0","CHEMBL1201862",8.21e-06,5.08565684288056,"intermediate"
"8610","CHEMBL180346","Cc1cccc(CNn2c(=O)c(C3=NS(=O)(=O)c4ccccc4N3)c(O)c3ccccc32)c1","'='","8210.0","CHEMBL1142034",8.21e-06,5.08565684288056,"intermediate"
"8710","CHEMBL386254","O=C1CC(=O)OC(CCc2ccc(O)cc2)(C2CCCC2)C1","'='","8200.0","CHEMBL1149470",8.2e-06,5.08618614761628,"intermediate"
"8810","CHEMBL197557","Cc1cc(C)c(/C(O)=C/C(=O)C(=O)O)s1","'='","8200.0","CHEMBL1140440",8.2e-06,5.08618614761628,"intermediate"
"8910","CHEMBL197033","O=C(O)C(=O)/C=C(\O)c1ccc(N2CCCCC2)s1","'='","8200.0","CHEMBL1140440",8.2e-06,5.08618614761628,"intermediate"
"9010","CHEMBL310192","COC(=O)c1ccccc1S(=O)(=O)NC(=O)CC(NC(=O)c1ccc2nc(Cc3nc4cc(C(N)=O)ccc4[nH]3)n(C)c2c1)C(=O)O","'='","8100.0","CHEMBL1133939",8.1e-06,5.09151498112135,"intermediate"
"9110","CHEMBL207299","CCCC1(C(=O)O)CCc2c1[nH]c1c(F)ccc(C#N)c21","'='","8100.0","CHEMBL1147645",8.1e-06,5.09151498112135,"intermediate"
"9210","CHEMBL1416382","CN=c1ccc(Br)cc(C(=O)/C=C/c2ccc(Cl)cc2Cl)c1O","'='","8087.0","CHEMBL1201862",8.087e-06,5.09221255688938,"intermediate"
"9310","CHEMBL369239","CC(=O)N[C@H](C(=O)N[C@H](C(=O)N1C[C@H](Oc2ccnc3cc(C(F)(F)F)ccc23)C[C@H]1C(=O)NC1(C(=O)O)CC1)C(C)C)C1CCCCC1","'='","8000.0","CHEMBL1139454",8e-06,5.09691001300806,"intermediate"
"9410","CHEMBL23164","O=C(O)[C@H](Cc1ccccc1)N(Cc1ccccc1Br)C(=O)c1ccc(Cl)cc1Cl","'='","8000.0","CHEMBL1144916",8e-06,5.09691001300806,"intermediate"
"9510","CHEMBL18927","O=C(O)C(=O)CC(=O)c1cccc(OCc2ccccc2)c1","'='","8000.0","CHEMBL1139456",8e-06,5.09691001300806,"intermediate"
"9610","CHEMBL108253","O=C(O)C(=O)/C=C(\O)c1cccc(OCc2ccccc2)c1","'='","8000.0","CHEMBL1140440",8e-06,5.09691001300806,"intermediate"
"9710","CHEMBL24489","O=C(O)[C@H](Cc1ccccc1)N(Cc1ccccc1)C(=O)c1ccc(Cl)cc1Cl","'='","8000.0","CHEMBL1144916",8e-06,5.09691001300806,"intermediate"
"9810","CHEMBL280862","N#Cc1ccc(CN(C(=O)c2ccc(Cl)cc2Cl)[C@@H](Cc2ccccc2)C(=O)O)cc1","'='","8000.0","CHEMBL1144916",8e-06,5.09691001300806,"intermediate"
"9910","CHEMBL201942","Cc1ccc(/C=C2\SC(=S)N(NS(=O)(=O)c3ccccc3)C2=O)cc1C","'='","8000.0","CHEMBL1149391",8e-06,5.09691001300806,"intermediate"
"10010","CHEMBL4164707","CC[C@@H](NC(=O)[C@@H]1C[C@@H](Oc2ncc(OC)c3ccc(Cl)cc23)CN1C(=O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C(=O)NS(=O)(=O)C1CC1","'='","7979.0","CHEMBL4138306",7.979e-06,5.09805153492692,"intermediate"
"10110","CHEMBL4282336","Cc1nc(-c2cnn(C)c2-c2ccc(C(F)(F)F)cc2)c2c(N3CC[C@H](C(=O)O)C3)ncnn12","'='","7943.28","CHEMBL4257466",7.94328e-06,5.1000001283342,"intermediate"
"10210","CHEMBL380182","O=C(O)[C@H]1CCCN1S(=O)(=O)c1cc(Cl)cc(Cl)c1O","'='","7900.0","CHEMBL1147722",7.9e-06,5.10237290870956,"intermediate"
"10310","CHEMBL3195767","Oc1c(Br)cc(Br)cc1/C=N/NC(=S)N[C@H]1CC2C=CC1C2","'='","7797.0","CHEMBL1201862",7.797e-06,5.10807246577933,"intermediate"
"10410","CHEMBL1387693","COc1ccc(-n2cccc2/C=C2\C(=N)N3N=C(c4ccco4)SC3=NC2=O)cc1","'='","7793.0","CHEMBL1201862",7.793e-06,5.10829532376082,"intermediate"
"10510","CHEMBL1982808","C/C(=N\NC(N)=S)c1cc(-c2ccccc2)c(-c2ccccc2)s1","'='","7775.0","CHEMBL1201862",7.775e-06,5.10929960230112,"intermediate"
"10610","CHEMBL419463","Cn1c(Cc2nc3ccccc3[nH]2)nc2ccc(C(=O)NC(CCC(=O)N(CC(=O)O)CC(=O)O)C(=O)O)cc21","'='","7700.0","CHEMBL1133939",7.7e-06,5.11350927482752,"intermediate"
"10710","CHEMBL184665","COc1ccc2c(C(=O)N(CC(=O)O)C(=O)OCC(C)C)c(Br)ccc2c1C(F)(F)F","'='","7700.0","CHEMBL1137155",7.7e-06,5.11350927482752,"intermediate"
"10810","CHEMBL3196732","O=[N+]([O-])c1cc(Cc2ccccc2)cc(/C=N/c2ccc(N3CCOCC3)cc2)c1O","'='","7654.0","CHEMBL1201862",7.654e-06,5.11611154211152,"intermediate"
"11010","CHEMBL361781","O=C(O)[C@H]1C[C@@H](C(=O)O)N(C(=O)c2ccc(C(F)(F)F)cc2)C1","'='","7600.0","CHEMBL1142030",7.6e-06,5.11918640771921,"intermediate"
