"","Molecule.ChEMBL.ID","Smiles","Standard.Relation","Standard.Value","Document.ChEMBL.ID","Molar","pIC50","Bioactivity.Class"
"270","CHEMBL4447770","CC(=O)c1ccc(OCC(=O)Nc2cccc(NC(=O)c3ccc(N(C)C)cc3)c2)cc1F","'='","445.0","CHEMBL4376834",4.45e-07,6.35163998901907,"active"
"271","CHEMBL4297644","Cc1n[nH]cc1-c1cc2nc([C@@H]3CC4CCN3CC4)[nH]c(=O)c2s1","'='","430.0","CHEMBL4321874",4.3e-07,6.36653154442041,"active"
"272","CHEMBL3218296","CC(NC(=O)Nc1nc(-c2ccncc2)cs1)c1cccc(F)c1","'='","430.0","CHEMBL3217586",4.3e-07,6.36653154442041,"active"
"273","CHEMBL1643356","CN(CCc1ccccc1)Cc1ccc2c(N)nccc2c1","'='","426.58","CHEMBL1641363",4.2658e-07,6.36999951009909,"active"
"274","CHEMBL4095460","Cc1n[nH]cc1-c1cc2nc(CN3CC[C@H](C)C3)[nH]c(=O)c2s1","'='","420.0","CHEMBL4033719",4.2e-07,6.3767507096021,"active"
"275","CHEMBL4439133","Cc1n[nH]cc1-c1cc2nc([C@@H]3CCCCN3)[nH]c(=O)c2s1.Cl.Cl","'='","420.0","CHEMBL4321874",4.2e-07,6.3767507096021,"active"
"276","CHEMBL2006765","CCCNC(=O)c1ccc(Nc2nc(NCC(F)(F)F)c3cc[nH]c3n2)cc1","'='","413.0","CHEMBL4007384",4.13e-07,6.3840499483436,"active"
"277","CHEMBL4113955","COC(=O)C[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C)c1)c1ccccc1","'='","405.0","CHEMBL3886981",4.05e-07,6.39254497678533,"active"
"278","CHEMBL4556370","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccnc(NCC4CC4)c3)cc2)c1","'='","400.0","CHEMBL4325872",4e-07,6.39794000867204,"active"
"279","CHEMBL1083965","Cc1c(-c2ccnc(N)n2)sc2ccc(C(C)N)cc12","'='","400.0","CHEMBL1155477",4e-07,6.39794000867204,"active"
"280","CHEMBL3218022","O=C(NCc1ccccc1F)Nc1nc(-c2ccncc2)cs1","'='","400.0","CHEMBL3217586",4e-07,6.39794000867204,"active"
"281","CHEMBL3809604","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(CC(=O)NCc3c(C(F)(F)F)cccc3C(F)(F)F)c2)NC(=O)N1","'='","400.0","CHEMBL3808388",4e-07,6.39794000867204,"active"
"282","CHEMBL590109","NCCn1cc(-c2cc(-c3cc4ccccc4s3)c3[nH]ncc3c2)c2nc(N)ncc21","'='","400.0","CHEMBL1153138",4e-07,6.39794000867204,"active"
"283","CHEMBL4080673","Cc1n[nH]cc1-c1cc2nc(CC3CCCC3)[nH]c(=O)c2s1","'='","400.0","CHEMBL4033719",4e-07,6.39794000867204,"active"
"284","CHEMBL575555","c1ccc(CNc2nc(Nc3ccncc3)nc(N3CCNCC3)n2)cc1","'='","400.0","CHEMBL1154592",4e-07,6.39794000867204,"active"
"285","CHEMBL1089116","CCn1cc(-c2ccnc3[nH]ccc23)c(-c2ccc(NC(=O)Nc3ccccc3)cc2)n1","'='","398.0","CHEMBL1157791",3.98e-07,6.40011692792631,"active"
"286","CHEMBL4107876","N#Cc1cc(C(=O)N[C@H](CO)c2c(F)cccc2F)ccc1-c1cn[nH]c1","'='","397.0","CHEMBL3886981",3.97e-07,6.40120949323688,"active"
"287","CHEMBL3218013","O=C(NCc1ccc(O)cc1)Nc1nc(-c2ccncc2)cs1","'='","380.0","CHEMBL3886451",3.8e-07,6.42021640338319,"active"
"288","CHEMBL3956876","COc1cc(C(=O)N(C)CCc2ccccc2)ccc1-c1cn[nH]c1","'='","379.0","CHEMBL3886981",3.79e-07,6.42136079003193,"active"
"289","CHEMBL3957117","COc1cc(C(=O)NCc2cccc(N(C)C)c2)ccc1-c1cn[nH]c1","'='","371.0","CHEMBL3886981",3.71e-07,6.43062609038495,"active"
"290","CHEMBL4587191","Cc1n[nH]cc1-c1cc2nc([C@H]3CCCCN3)[nH]c(=O)c2s1.Cl.Cl","'='","370.0","CHEMBL4321874",3.7e-07,6.43179827593301,"active"
"291","CHEMBL4096077","Cc1n[nH]cc1-c1cc2nc(Cn3cccc3)[nH]c(=O)c2s1","'='","370.0","CHEMBL4033719",3.7e-07,6.43179827593301,"active"
"292","CHEMBL3953311","COc1cc(C(=O)NCc2ccc(C#N)cc2)ccc1-c1cn[nH]c1","'='","365.0","CHEMBL3886981",3.65e-07,6.43770713554353,"active"
"293","CHEMBL4109193","COc1cc(-c2cn[nH]c2)ccc1C(=O)N[C@H](CO)c1c(F)cccc1F","'='","362.0","CHEMBL3886981",3.62e-07,6.44129142946683,"active"
"294","CHEMBL4440266","Cc1n[nH]cc1-c1cc2nc([C@@H]3CCCN3)[nH]c(=O)c2s1.Cl.Cl","'='","360.0","CHEMBL4321874",3.6e-07,6.44369749923271,"active"
"295","CHEMBL1084947","Cc1c(-c2ccnc(N)n2)sc2ccc(Oc3cccc(O)c3)cc12","'='","360.0","CHEMBL1155477",3.6e-07,6.44369749923271,"active"
"296","CHEMBL4569508","O=C(NCC(F)(F)F)c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)cs1","'='","360.0","CHEMBL4477252",3.6e-07,6.44369749923271,"active"
"297","CHEMBL4070822","CNCc1nc2cc(-c3c[nH]nc3C)sc2c(=O)[nH]1.Cl.Cl","'='","360.0","CHEMBL4033719",3.6e-07,6.44369749923271,"active"
"298","CHEMBL4556790","Cl.Cn1nccc1-c1ccc(C(=O)N[C@@H]2CNCC[C@H]2c2ccc(F)c(F)c2)c(F)c1","'='","354.0","CHEMBL4828735",3.54e-07,6.45099673797421,"active"
"299","CHEMBL4218429","CCc1n[nH]cc1-c1cc2c(s1)C(=O)NC(C)(C)N2C","'='","350.0","CHEMBL4177537",3.5e-07,6.45593195564972,"active"
"300","CHEMBL4208876","Cc1n[nH]cc1-c1cc2c(s1)C(=O)N[C@]1(CC[C@@](O)(C3CCCCC3)CC1)N2","'='","350.0","CHEMBL4177537",3.5e-07,6.45593195564972,"active"
"301","CHEMBL3238164","CC(=O)NCC(O)CN1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","350.0","CHEMBL3232974",3.5e-07,6.45593195564972,"active"
"302","CHEMBL3238165","CC(=O)NCCCN1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","346.0","CHEMBL3232974",3.46e-07,6.46092390120722,"active"
"303","CHEMBL3890689","COc1cc(-c2cn[nH]c2)ccc1C(=O)NC(CO)c1ccccc1F","'='","345.0","CHEMBL3886981",3.45e-07,6.46218090492673,"active"
"304","CHEMBL3217759","O=C(NCc1ccccc1Cl)Nc1nc(-c2ccncc2)cs1","'='","340.0","CHEMBL3886451",3.4e-07,6.46852108295774,"active"
"305","CHEMBL4543158","Cc1n[nH]cc1-c1cc2nc([C@@H]3CC=CCN3)[nH]c(=O)c2s1.Cl.Cl","'='","340.0","CHEMBL4321874",3.4e-07,6.46852108295774,"active"
"306","CHEMBL4436040","CN(C)CCCOc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1","'='","340.0","CHEMBL4325872",3.4e-07,6.46852108295774,"active"
"307","CHEMBL3902021","COc1cc(C(=O)N[C@@H](C)[C@H](O)c2ccccc2)ccc1-c1cn[nH]c1","'='","337.0","CHEMBL3886981",3.37e-07,6.47237009912866,"active"
"308","CHEMBL3900611","COc1cc(C(=O)NCc2cccc(-c3ccccc3)c2)ccc1-c1cn[nH]c1","'='","334.0","CHEMBL3886981",3.34e-07,6.47625353318844,"active"
"309","CHEMBL1667965","c1ccc(CN2CCC[C@H](Oc3ccc4cnccc4c3)C2)cc1","'='","331.13","CHEMBL1667835",3.3113e-07,6.48000147088115,"active"
"310","CHEMBL1667971","O=c1[nH]ccc2cc(OC3CCCNCC3)ccc12","'='","331.13","CHEMBL1667835",3.3113e-07,6.48000147088115,"active"
"311","CHEMBL3950431","Nc1cc(-c2cn[nH]c2)ccc1C(=O)NCCCc1ccccc1","'='","321.0","CHEMBL3886981",3.21e-07,6.49349496759513,"active"
"312","CHEMBL591986","c1cc(-c2cnc(N3CCCC3)c(N3CCCNCC3)n2)ccn1","'='","320.0","CHEMBL1157736",3.2e-07,6.49485002168009,"active"
"313","CHEMBL482747","Cc1cc2c(-c3ccc(S(=O)(=O)NCCN)cc3)ccnc2[nH]1","'='","316.23","CHEMBL1138461",3.1623e-07,6.49999693194831,"active"
"314","CHEMBL565452","Cc1c[nH]c2ncnc(N3CCN(/C(=N/C#N)Nc4ccc(F)c(Br)c4)[C@@H](C)C3)c12","'='","310.0","CHEMBL1154624",3.1e-07,6.50863830616573,"active"
"315","CHEMBL4555093","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2NCCCCN)c1","'='","310.0","CHEMBL4325872",3.1e-07,6.50863830616573,"active"
"316","CHEMBL4451407","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2ccc(Br)cc2)c1","'='","303.0","CHEMBL4376834",3.03e-07,6.5185573714977,"active"
"317","CHEMBL599162","NC1CCN(c2nc(-c3ccnc4[nH]ccc34)cnc2N2CCCC2)CC1","'='","300.0","CHEMBL1157736",3e-07,6.52287874528034,"active"
"318","CHEMBL602326","NC1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","290.0","CHEMBL1157736",2.9e-07,6.53760200210104,"active"
"319","CHEMBL3808918","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCCc3c(C)cccc3C)c2)NC(=O)N1","'='","290.0","CHEMBL3808388",2.9e-07,6.53760200210104,"active"
"320","CHEMBL483568","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2cccc(C(F)(F)F)c2)N1","'='","288.0","CHEMBL1142520",2.88e-07,6.54060751224077,"active"
"321","CHEMBL3238163","CN(C)CC(O)CN1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","288.0","CHEMBL3232974",2.88e-07,6.54060751224077,"active"
"322","CHEMBL4110038","COC[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(C(C)O)c1)c1ccccc1","'='","287.0","CHEMBL3886981",2.87e-07,6.54211810326601,"active"
"323","CHEMBL4115302","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3cn[nH]c3)cc2OCCN(C)C)c1","'='","284.0","CHEMBL3886981",2.84e-07,6.54668165995296,"active"
"324","CHEMBL4114083","C[C@@H](NC(=O)c1ccc(-c2cn[nH]c2)c(CO)c1)c1ccccc1","'='","284.0","CHEMBL3886981",2.84e-07,6.54668165995296,"active"
"325","CHEMBL1922036","COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2CC2CC2)c1","'='","280.0","CHEMBL1921670",2.8e-07,6.55284196865778,"active"
"326","CHEMBL4463301","O=C(NCc1cccc2c1OCCCO2)c1ccc(-c2ccncc2)cc1","'='","280.0","CHEMBL4325872",2.8e-07,6.55284196865778,"active"
"327","CHEMBL4522042","O=C(NCc1cccc2c1OCCO2)c1ccc(-c2ccncc2)cc1","'='","280.0","CHEMBL4325872",2.8e-07,6.55284196865778,"active"
"328","CHEMBL4542797","Cc1n[nH]cc1-c1cc2nc([C@]3(C)CCCN3)[nH]c(=O)c2s1.Cl.Cl","'='","270.0","CHEMBL4321874",2.7e-07,6.56863623584101,"active"
"329","CHEMBL570126","Cc1c[nH]c2ncnc(N3CCN(/C(=N/C#N)Nc4cccc(Br)c4)[C@@H](C)C3)c12","'='","260.0","CHEMBL1154624",2.6e-07,6.58502665202918,"active"
"330","CHEMBL4062209","Cc1n[nH]cc1-c1cc2nc(CN(C)C)[nH]c(=O)c2s1.Cl.Cl","'='","260.0","CHEMBL4033719",2.6e-07,6.58502665202918,"active"
"331","CHEMBL1922135","COc1cccc(CN(CCCN2CCN(C)CC2)C(=O)c2c[nH]c3nc(-c4cn[nH]c4)ccc23)c1","'='","260.0","CHEMBL1921670",2.6e-07,6.58502665202918,"active"
"332","CHEMBL522351","CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OCCCNC[C@H](O)CO)c21","'='","250.0","CHEMBL1140130",2.5e-07,6.60205999132796,"active"
"333","CHEMBL4080906","CN(C)[C@H]1C[C@@]23CC[C@@]4(O2)C(=CC[C@]2(C)[C@@H](c5ccc6ccncc6c5)CC[C@H]24)C=C3[C@@H](O)[C@@H]1O","'='","250.0","CHEMBL4219051",2.5e-07,6.60205999132796,"active"
"334","CHEMBL4742990","COc1cccc(Cn2cnc3ccc(-c4cn[nH]c4)cc3c2=O)c1","'='","246.0","CHEMBL4699564",2.46e-07,6.60906489289662,"active"
"335","CHEMBL1922038","COc1cccc(CNC(=O)c2cc3ccc(-c4cn[nH]c4)nc3n2CCN(C)C)c1","'='","243.0","CHEMBL1921670",2.43e-07,6.61439372640169,"active"
"336","CHEMBL3943121","COc1cc(C(=O)NC(CN2CCCC2)c2ccccc2)ccc1-c1cn[nH]c1","'='","243.0","CHEMBL3886981",2.43e-07,6.61439372640169,"active"
"337","CHEMBL4113260","CC(O)c1cc(C(=O)N[C@H](C)c2ccccc2F)ccc1-c1cn[nH]c1","'='","242.0","CHEMBL3886981",2.42e-07,6.61618463401957,"active"
"338","CHEMBL4521871","O=C(N[C@H](CCN1CCCC1)c1cccc(F)c1)c1ccc(-c2ccnc(F)c2)cc1","'='","240.0","CHEMBL4325872",2.4e-07,6.61978875828839,"active"
"339","CHEMBL1923176","COc1cccc(CCNC(=O)c2c[nH]c3cc(-c4cn[nH]c4)ccc23)c1","'='","240.0","CHEMBL1921667",2.4e-07,6.61978875828839,"active"
"340","CHEMBL4205235","CN1C(=O)c2sc(-c3ccncc3)cc2NC1(C)C","'='","240.0","CHEMBL4177537",2.4e-07,6.61978875828839,"active"
"341","CHEMBL1643574","Nc1nccc2cc(O[C@H]3CCCN(Cc4ccccc4)C3)ccc12","'='","239.88","CHEMBL1641363",2.3988e-07,6.62000595983426,"active"
"342","CHEMBL1643573","Nc1nccc2cc(O[C@@H]3CCCN(Cc4ccccc4)C3)ccc12","'='","239.88","CHEMBL1641363",2.3988e-07,6.62000595983426,"active"
"343","CHEMBL4458667","CCc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","235.0","CHEMBL4376834",2.35e-07,6.62893213772826,"active"
"344","CHEMBL3338843","NCCCNc1nc(-c2ccc3[nH]ncc3c2)nc2ccccc12","'='","233.0","CHEMBL3352074",2.33e-07,6.63264407897398,"active"
"345","CHEMBL1086544","COc1cccc(Cc2ccc3sc(-c4ccnc(N)n4)c(C)c3c2)c1","'='","230.0","CHEMBL1155477",2.3e-07,6.63827216398241,"active"
"346","CHEMBL1667976","N[C@H]1CC[C@H](Oc2ccc3c(=O)[nH]ccc3c2)C1","'='","229.09","CHEMBL1667835",2.2909e-07,6.6399938677709,"active"
"347","CHEMBL450487","CCn1c(-c2nonc2N)nc2c(-c3cn[nH]c3)ncc(OCCCN)c21","'='","224.0","CHEMBL1140130",2.24e-07,6.64975198166584,"active"
"348","CHEMBL4436649","Cc1n[nH]cc1-c1cc2nc(C34CC(CN3)C4)[nH]c(=O)c2s1.Cl.Cl","'='","220.0","CHEMBL4321874",2.2e-07,6.65757731917779,"active"
"349","CHEMBL4114195","COc1c(-c2cn[nH]c2)ccc(C(=O)N[C@H](CO)c2c(F)cccc2F)c1F","'='","219.0","CHEMBL3886981",2.19e-07,6.65955588515988,"active"
"350","CHEMBL3916624","COc1cc(C(=O)NC(C)(C)c2ccccc2)ccc1-c1cn[nH]c1","'='","214.0","CHEMBL3886981",2.14e-07,6.66958622665081,"active"
"351","CHEMBL4460511","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncn3)cc2)c1","'='","210.0","CHEMBL4325872",2.1e-07,6.67778070526608,"active"
"352","CHEMBL3902671","O=C(Nc1nc(-c2ccncc2)cs1)N1CCN(CC2CCCO2)CC1","'='","210.0","CHEMBL3886451",2.1e-07,6.67778070526608,"active"
"353","CHEMBL4876591","COC(=O)c1cccc(CN2CCOc3cc(-c4ccncc4)ccc3C2=O)c1","'='","208.0","CHEMBL4834456",2.08e-07,6.68193666503724,"active"
"354","CHEMBL4112775","CCOc1cc(C(=O)N[C@H](C)c2ccc(F)cc2)ccc1-c1cn[nH]c1","'='","205.0","CHEMBL3886981",2.05e-07,6.68824613894425,"active"
"355","CHEMBL3983535","COc1cc(C(=O)NCc2ccccc2C(C)C)ccc1-c1cn[nH]c1","'='","204.0","CHEMBL3886981",2.04e-07,6.6903698325741,"active"
"356","CHEMBL3238166","c1nc(N2CCCC2)c(N2CCCNCC2)nc1-c1cc2cn[nH]c2cn1","'='","203.0","CHEMBL3232974",2.03e-07,6.69250396208679,"active"
"357","CHEMBL4078031","Cc1n[nH]cc1-c1cc2nc(CN3CCCCC3)[nH]c(=O)c2s1","'='","200.0","CHEMBL4033719",2e-07,6.69897000433602,"active"
"358","CHEMBL1794064","CCn1c(-c2nonc2N)nc2c(C#CCN)ncc(OCCCN)c21.O=C(O)C(F)(F)F","'='","200.0","CHEMBL1140130",2e-07,6.69897000433602,"active"
"359","CHEMBL3809124","COc1cccc(OC)c1CNC(=O)Cc1cc(C2NC(=O)NC(C)=C2C(=O)Nc2ccc3[nH]ncc3c2)ccc1F","'='","200.0","CHEMBL3808388",2e-07,6.69897000433602,"active"
"360","CHEMBL1994526","CC(N)C1CCC(C(=O)Nc2ccncc2)CC1","'='","200.0","CHEMBL3769306",2e-07,6.69897000433602,"active"
"361","CHEMBL484967","NCc1ccc(-c2cc3ccncc3cc2OC2CCNCC2)cc1","'='","199.53","CHEMBL1138455",1.9953e-07,6.69999179744619,"active"
"362","CHEMBL1614775","C[C@@H]1CC[C@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)[nH]nc3c2)nc(N)n1","'='","199.53","CHEMBL1765070",1.9953e-07,6.69999179744619,"active"
"363","CHEMBL4107473","O=C(N[C@H](CO)c1c(F)cccc1F)c1ccc(-c2cn[nH]c2)c(C(F)(F)F)c1","'='","193.0","CHEMBL3886981",1.93e-07,6.71444269099223,"active"
"364","CHEMBL3966306","CC(C)(NC(=O)Nc1nc(-c2ccncc2)cs1)c1ccccc1","'='","190.0","CHEMBL3886451",1.9e-07,6.72124639904717,"active"
"365","CHEMBL3593777","N#Cc1ccc(N2CC[C@@H](Nc3c(C(N)=O)cnc4[nH]ccc34)[C@@H](F)C2)nc1","'='","190.0","CHEMBL3593212",1.9e-07,6.72124639904717,"active"
"366","CHEMBL3810250","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)O)c2)NC(=O)N1","'='","190.0","CHEMBL3808388",1.9e-07,6.72124639904717,"active"
"367","CHEMBL4572198","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2NCCN)c1","'='","190.0","CHEMBL4325872",1.9e-07,6.72124639904717,"active"
"368","CHEMBL1667969","O=c1[nH]ccc2cc(OC3CCNCC3)ccc12","'='","186.21","CHEMBL1667835",1.8621e-07,6.72999699989494,"active"
"369","CHEMBL3972689","COc1cc(C(=O)NCc2ccccn2)ccc1-c1cn[nH]c1","'='","184.0","CHEMBL3886981",1.84e-07,6.73518217699046,"active"
"370","CHEMBL4459655","Cc1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","183.0","CHEMBL4376834",1.83e-07,6.73754891026957,"active"
"371","CHEMBL3951573","COc1ccccc1CNC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1","'='","182.0","CHEMBL4665755",1.82e-07,6.73992861201492,"active"
"372","CHEMBL4114269","CC(O)c1cc(C(=O)N[C@H](C)c2ccc(F)cc2)ccc1-c1cn[nH]c1","'='","181.0","CHEMBL3886981",1.81e-07,6.74232142513082,"active"
"373","CHEMBL1084890","O=C(Cc1ccccc1)Nc1cc2cc[nH]c(=O)c2cc1Cl","'='","180.0","CHEMBL1155525",1.8e-07,6.74472749489669,"active"
"374","CHEMBL4080367","O=c1[nH]c(CN2CCCC2)nc2cc(-c3ccncc3)sc12","'='","180.0","CHEMBL4033719",1.8e-07,6.74472749489669,"active"
"375","CHEMBL485592","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)cc2)N=C(c2ccccn2)N1","'='","180.0","CHEMBL1142520",1.8e-07,6.74472749489669,"active"
"376","CHEMBL1081196","CCN(Cc1cccc(OC)c1)C(=O)c1nc2ccc(-c3cn[nH]c3)cc2s1","'='","180.0","CHEMBL1154368",1.8e-07,6.74472749489669,"active"
"377","CHEMBL3919291","COc1cc(C(=O)NCC(c2ccccc2)N2CCNCC2)ccc1-c1cn[nH]c1","'='","180.0","CHEMBL3886981",1.8e-07,6.74472749489669,"active"
"378","CHEMBL3980970","O=C(Nc1ccc(-c2n[nH]c(=O)c3ccccc23)cc1)c1ccccc1","'='","175.0","CHEMBL3886438",1.75e-07,6.75696195131371,"active"
"379","CHEMBL3975905","COc1cc(-c2cn[nH]c2)ccc1C(=O)NC(CCN(C)C)c1ccccc1","'='","174.0","CHEMBL3886981",1.74e-07,6.7594507517174,"active"
"380","CHEMBL3922917","COc1ccc(F)c(CNC(=O)c2ccc(-c3cn[nH]c3)c(C)c2)c1","'='","174.0","CHEMBL3886981",1.74e-07,6.7594507517174,"active"
"381","CHEMBL4778588","COc1cccc([C@@H](C)NC(=O)c2ccc3c(c2)COc2cnc(N)cc2-3)c1","'='","171.0","CHEMBL4665758",1.71e-07,6.76700388960785,"active"
"382","CHEMBL598963","c1cc(-c2cnc(N3CCCC3)c(N3CCCNCC3)n2)c2cc[nH]c2n1","'='","170.0","CHEMBL1157736",1.7e-07,6.76955107862173,"active"
"383","CHEMBL1923175","O=C(NCC1CCCCC1)c1c[nH]c2cc(-c3cn[nH]c3)ccc12","'='","170.0","CHEMBL1921667",1.7e-07,6.76955107862173,"active"
"384","CHEMBL4588109","COc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3ccncc3)cc1OCCN(C)C)CO2","'='","170.0","CHEMBL4480429",1.7e-07,6.76955107862173,"active"
"385","CHEMBL4105646","Cc1n[nH]cc1-c1cc2nc(CN3CCC(c4ccccc4)C3)[nH]c(=O)c2s1","'='","170.0","CHEMBL4033719",1.7e-07,6.76955107862173,"active"
"386","CHEMBL4513652","Cc1ccc2c(c1)CC(C(=O)Nc1ccc(-c3ccncc3)cc1OCCN(C)C)CO2","'='","169.0","CHEMBL4480429",1.69e-07,6.77211329538633,"active"
"387","CHEMBL3963293","COc1cc(C(=O)NCCc2ccc(C(F)(F)F)cc2)ccc1-c1cn[nH]c1","'='","166.0","CHEMBL3886981",1.66e-07,6.77989191195995,"active"
"388","CHEMBL1667980","NC[C@H]1CC[C@@H](Oc2ccc3c(=O)[nH]ccc3c2)C1","'='","165.96","CHEMBL1667835",1.6596e-07,6.77999657384306,"active"
"389","CHEMBL4556104","CC(C)(C)c1ccc(C(=O)Nc2cccc(NC(=O)COc3ccc4c(=O)ccoc4c3)c2)cc1","'='","165.0","CHEMBL4376834",1.65e-07,6.78251605578609,"active"
"390","CHEMBL4469434","CCCOc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncc3)cc2)c1","'='","160.0","CHEMBL4325872",1.6e-07,6.79588001734407,"active"
"391","CHEMBL4445974","O=C(COc1ccc2c(=O)ccoc2c1)Nc1cccc(NC(=O)c2cnc(C(F)(F)F)s2)c1","'='","160.0","CHEMBL4376834",1.6e-07,6.79588001734407,"active"
"392","CHEMBL4589689","Cc1n[nH]cc1-c1cc2nc([C@@H]3CCCN3C)[nH]c(=O)c2s1.Cl.Cl","'='","160.0","CHEMBL4321874",1.6e-07,6.79588001734407,"active"
"393","CHEMBL4557041","COc1cccc([C@@H](C)NC(=O)c2ccc(-c3ccncn3)cc2N2CCC[C@H](CN)C2)c1","'='","160.0","CHEMBL4325872",1.6e-07,6.79588001734407,"active"
"394","CHEMBL4078941","Cc1n[nH]cc1-c1cc2nc(CN3CCC[C@@H]3C)[nH]c(=O)c2s1.Cl.Cl","'='","160.0","CHEMBL4033719",1.6e-07,6.79588001734407,"active"
"395","CHEMBL2006299","COc1cccc(CNC(=O)c2ccc(-c3ccncc3)cc2)c1","'='","160.0","CHEMBL4325872",1.6e-07,6.79588001734407,"active"
"396","CHEMBL1765741","C[C@@H]1CO[C@H](C(=O)Nc2ccccc2)CN1c1cc(-c2ccc3c(N)n[nH]c3c2)nc(N)n1","'='","158.49","CHEMBL1765070",1.5849e-07,6.7999981345934,"active"
"397","CHEMBL493251","CCn1c(-c2nonc2N)nc2c(-c3ccc[nH]3)ncc(OCCCN)c21","'='","158.0","CHEMBL1140130",1.58e-07,6.80134291304558,"active"
"398","CHEMBL3947236","COc1cc(C(=O)NCC(c2ccccc2)N2CCCC2)ccc1-c1cn[nH]c1","'='","156.0","CHEMBL3886981",1.56e-07,6.80687540164554,"active"
"399","CHEMBL3936832","COc1cc(C(=O)NC(C)c2cccc(CN3CCN(C)CC3)c2)ccc1-c1cn[nH]c1","'='","156.0","CHEMBL3886981",1.56e-07,6.80687540164554,"active"
"400","CHEMBL3919941","COc1ccccc1CCNC(=O)c1ccc(-c2cn[nH]c2)c(OC)c1","'='","155.0","CHEMBL3886981",1.55e-07,6.80966830182971,"active"
"401","CHEMBL3900840","COc1cc(C(=O)NCc2csc(-c3ccccc3)n2)ccc1-c1cn[nH]c1","'='","155.0","CHEMBL3886981",1.55e-07,6.80966830182971,"active"
"402","CHEMBL578643","c1ccc2c(c1)CC(Nc1cc(N3CCNCC3)nc(Nc3ccncc3)n1)C2","'='","154.0","CHEMBL1154592",1.54e-07,6.81247927916354,"active"
"403","CHEMBL602041","CNCC1CCN(c2nc(-c3ccncc3)cnc2N2CCCC2)CC1","'='","150.0","CHEMBL1157736",1.5e-07,6.82390874094432,"active"
"404","CHEMBL3809697","CC1=C(C(=O)Nc2ccc3[nH]ncc3c2)C(c2ccc(F)c(C(=O)NCc3ncccc3C)c2)NC(=O)N1","'='","150.0","CHEMBL3808388",1.5e-07,6.82390874094432,"active"
"405","CHEMBL3218027","Cc1ccccc1CNC(=O)Nc1nc(-c2ccncc2)cs1","'='","150.0","CHEMBL3217586",1.5e-07,6.82390874094432,"active"
"406","CHEMBL559147","C[C@@H](N)[C@H]1CC[C@H](C(=O)Nc2ccncc2)CC1","'='","150.0","CHEMBL1955726",1.5e-07,6.82390874094432,"active"
"407","CHEMBL3218005","O=C(NCc1ccccc1)Nc1nc(-c2ccncc2)cs1","'='","150.0","CHEMBL3886451",1.5e-07,6.82390874094432,"active"
"408","CHEMBL3893554","CC(O)c1cc(C(=O)NC(C)c2c(F)cccc2F)ccc1-c1cn[nH]c1","'='","150.0","CHEMBL3886981",1.5e-07,6.82390874094432,"active"
"409","CHEMBL483394","COc1ccc(C2=NC(c3ccc(S(C)(=O)=O)cc3)C(C(=O)Nc3ccc4[nH]ncc4c3)=C(C)N2)cc1","'='","150.0","CHEMBL1142520",1.5e-07,6.82390874094432,"active"
"410","CHEMBL3941476","COc1cc(C(=O)NCc2ccccc2Cl)ccc1-c1c[nH]nc1C","'='","147.0","CHEMBL3886981",1.47e-07,6.83268266525182,"active"
"411","CHEMBL3980726","COc1cc(C(=O)NC(CN2CCN(C)CC2)c2ccccc2)ccc1-c1cn[nH]c1","'='","147.0","CHEMBL3886981",1.47e-07,6.83268266525182,"active"
